"DELL Inspiron 14 7415 14"" 2 in 1 Laptop - AMD Ryzen 7, 512 GB SSD, Blue",729.0,4.0,43.0
"DELL XPS 15 9510 15.6"" Laptop - Intel® Core™ i7, 1 TB SSD, Silver",1849.0,4.3,206.0
"HP 14s-dq2502na 14"" Laptop - Intel® Pentium® Gold, 128 GB SSD, Silver",269.0,4.15,41.0
"ASUS ZenBook 13 UX325EA 13.3"" Laptop - Intel® Core™ i7, 512 GB SSD, Grey",829.0,,
"LENOVO IdeaPad Flex 3i 11.6"" 2 in 1 Laptop - Intel® Celeron®, 64 GB eMMC, Blue",199.0,4.35,185.0
"MICROSOFT 10.5"" Surface Go 3 - Intel® Pentium®, 64 GB, Platinum",369.0,3.7,27.0
"ACER Swift 3 14"" Laptop - AMD Ryzen 3, 256 GB SSD, Silver",429.0,4.4,34.0
"HUAWEI MateBook D 15.6"" Laptop - AMD Ryzen 5, 512 GB SSD, Silver",459.0,,
"ACER Swift 3 16.1"" Laptop - Intel® Core™ i7, 1 TB SSD, Grey",749.0,4.45,105.0
"APPLE MacBook Air 13.3"" (2020) - M1, 512 GB SSD, Silver",1099.97,4.65,290.0
"HP 15s-eq2510sa 15.6"" Laptop - AMD Ryzen 7, 512 GB SSD, Silver",599.0,4.15,113.0
"ACER 515 15.6"" Chromebook & Mouse Bundle - Intel® Pentium®, 128 GB SSD, Grey",399.0,3.6,16.0
"LENOVO IdeaPad Flex 5i 13.3"" 2 in 1 Chromebook - Intel® Core™ i3, 128 GB SSD, Grey",429.0,4.45,27.0
"MICROSOFT 15"" Surface Laptop 4 - AMD Ryzen 7, 256 GB SSD, Platinum",1299.0,4.75,27.0
"ACER Spin 311 11.6"" 2 in 1 Chromebook - 32 GB eMMC, Silver",279.0,4.55,61.0
"HP ENVY 13-ba1565sa 13.3"" Laptop - Intel® Core™ i7, 1 TB SSD, Silver",999.0,4.45,66.0
"HP Spectre x360 13.5"" 2 in 1 Laptop - Intel® Core™ i7, 512 GB SSD, Black",1199.0,4.6,71.0
"DELL Inspiron 15 3515 15.6"" Laptop - AMD Ryzen 5, 256 GB SSD, Black",449.0,,
"ASUS VivoBook X712EA 17.3"" Laptop - Intel® Core™ i5, 512 GB SSD, Silver",619.0,4.2,9.0
"ASUS Zenbook S UX393 13.9"" Laptop - Intel® Core™ i7, 1 TB SSD, Black",1099.0,4.5,99.0
"APPLE MacBook Air 13.3"" (2020) - M1, 512 GB SSD, Gold",1119.97,4.6,336.0
"ASUS Flip CM3200FM 12"" 2 in 1 Chromebook - MediaTek™ Processor, 64 GB eMMC, Grey",249.0,4.45,40.0
"LENOVO IdeaPad Flex 3 11.6"" 2 in 1 Chromebook - MediaTek MT8183, 64 GB eMMC, Blue",149.0,4.25,48.0
"LENOVO IdeaPad 3i 17.3"" Laptop - Intel® Celeron®, 128 GB SSD, Blue",259.0,4.25,23.0
"DELL Inspiron 15 5518 15.6"" Laptop - Intel® Core™ i7, 512 GB SSD, Silver",899.0,4.55,53.0
"LENOVO Yoga 7i 15.6"" 2 in 1 Laptop - Intel® Core™ i5, 512 GB SSD, Slate Grey",849.0,4.5,52.0
"HP Stream 11-ak0515sa 11"" Laptop - Intel® Celeron™, 64 GB eMMC, White",219.0,,
"ACER Aspire 3 A314-22 14"" Laptop - AMD Ryzen 3, 128 GB SSD, Silver",299.0,4.4,49.0
"LENOVO IdeaPad 3 14"" Chromebook - MediaTek MT8183, 64 GB eMMC, Grey",249.0,4.35,57.0
"DELL Inspiron 14 5415 14"" Laptop - AMD Ryzen 7, 512 GB SSD, Silver",619.0,4.3,8.0
"MICROSOFT 10.5"" Surface Go 3 - Intel® Core™ i3, 128 GB, Platinum",569.0,4.0,9.0
"HP 17-cn0504sa 17.3"" Laptop - Intel® Core™ i5, 512 GB SSD, Black",699.0,,
"MICROSOFT 10.5"" Surface Go 3 - Intel® Pentium®, 128 GB, Platinum",499.0,3.15,8.0
"HP Pavilion 15-eh0523sa 15.6"" Laptop - AMD Ryzen 5, 512 GB, Blue",649.0,4.45,476.0
"ASUS Zenbook Flip UX363EA 13.3"" 2 in 1 Laptop - Intel® Core™ i7, 1 TB SSD, Grey",999.0,4.75,6.0
"ASUS ZenBook UX425EA 14"" Laptop - Intel® Core™ i3, 256 GB SSD, Grey",519.0,4.55,57.0
"ACER Swift 3 16.1"" Laptop - Intel® Core™ i5, 1 TB SSD, Grey",649.0,4.45,105.0
"ASUS ZenBook Pro Duo UX582 15.6"" Laptop - Intel® Core™ i9, 1 TB SSD, Blue",2599.0,3.5,2.0
"LENOVO IdeaPad Duet 10.1"" 2 in 1 Chromebook - MediaTek P60T, 64 GB eMCP, Blue & Grey",279.0,4.4,138.0
"HP 15s-eq1048na 15.6"" Laptop - AMD Ryzen 7, 512 GB SSD, Silver",699.0,,
"ACER Spin 311 11.6” 2 in 1 Chromebook - Intel® Celeron®, 64 GB eMMC, Silver",299.0,4.4,332.0
"APPLE MacBook Pro 16"" (2021) - M1 Pro, 512 GB SSD, Space Grey",2234.98,4.85,13.0
"ACER 514 14"" Chromebook - Intel® Pentium® Gold, 128 GB SSD, Grey",299.0,4.55,14.0
"DELL Inspiron 15 3515 15.6"" Laptop - AMD Ryzen 7, 512 GB SSD, Silver",579.0,,
"HUAWEI MateBook 14S 14.2"" Laptop - Intel® Core™ i7, 1 TB SSD, Grey",919.0,5.0,1.0
"LENOVO IdeaPad 3i 14"" Laptop - Intel® Core™ i3, 256 GB SSD, Blue",399.0,4.3,15.0
"HP Pavilion 14-dv0564sa 14"" Laptop - Intel® Core™ i7, 512 GB SSD, Silver",899.0,4.35,150.0
"LENOVO IdeaPad 5i 14"" Chromebook - Intel® Core™ i3, 256 GB SSD, Gold",349.0,5.0,2.0
"LENOVO IdeaPad Duet 10.1"" 2 in 1 Chromebook - MediaTek P60T, 128 GB eMCP, Blue & Grey",299.0,4.25,489.0
"HP x360 14c-cc0500sa 14"" 2 in 1 Chromebook - Intel® Core i3, 128 GB SSD, Silver",429.0,4.65,6.0
"HP ENVY 14-eb0505na 14"" Laptop - Intel® Core™ i5, 512 GB SSD, Silver",949.0,3.95,7.0
"HP ENVY x360 Convert 13.3"" 2 in 1 Laptop - Intel® Core™ i7, 512 GB SSD, Silver",799.0,4.55,16.0
"ACER Spin 713 13.5"" 2 in 1 Chromebook - Intel® Core™ i5, 256 GB SSD, Grey",799.0,4.4,19.0
"MICROSOFT 13.5"" Surface Laptop 4 - Intel® Core™ i7, 512 GB, Matte Black",1649.0,4.65,13.0
"ACER Spin 514 14"" 2 in 1 Chromebook - AMD Ryzen 5, 128 GB eMMC, Silver",599.0,4.45,11.0
"HUAWEI MateBook D 14"" Laptop - Intel® Core™ i5, 512 GB SSD, Grey",509.0,,
"HP ENVY x360 15.6"" 2 in 1 Laptop - AMD Ryzen 7, 512 GB SSD, Black",999.0,4.35,108.0
