Product Name,Price (£),Customer Rating,Rating Count
INDESIT IBD 5515 W 1 60/40 Fridge Freezer - White,269.99,4.35,255.0
BOSCH Serie 4 KGN39VWEAG 70/30 Fridge Freezer - White,679.99,4.65,168.0
SAMSUNG RL4363SBAB1/EU 70/30 Fridge Freezer - Black,959.99,4.55,28.0
BOSCH Serie 4 KGN864IFA 70/30 Fridge Freezer - Inox,1029.0,,0.0
MIELE KFN28132D edt/cs 70/30 Fridge Freezer - Silver,869.99,4.75,2.0
SAMSUNG Bespoke RB38A7B6BB1/EU 70/30 Fridge Freezer - Black Stainless Steel,1349.99,4.6,18.0
HAIER Multi-Door HB18FGSAAA Fridge Freezer - Iconic Glass,1199.99,4.7,70.0
BOSCH Serie 2 KIN86NFF0G Integrated 60/40 Fridge Freezer - Fixed Hinge,749.0,,0.0
MONTPELLIER Retro MAB346C 80/20 Fridge Freezer - Cream,529.99,4.5,24.0
BOSCH Serie 4 KGV39VLEAG 70/30 Fridge Freezer - Inox,629.99,3.35,3.0
HISENSE RB327N4WC1 50/50 Fridge Freezer - Stainless Steel,369.99,4.5,328.0
HOTPOINT HTC18 T532 Integrated 70/30 Fridge Freezer - Sliding Hinge,599.0,4.35,6.0
BOSCH KIF86PFE0 Integrated 60/40 Fridge Freezer - Sliding Hinge,1399.0,,0.0
HAIER HSR3918EWPG American-Style Fridge Freezer - Silver,729.99,4.7,30.0
BEKO HarvestFresh ASP33B32VPZ American-Style Fridge Freezer - Brushed Black Steel,1049.99,,0.0
BOSCH Serie 4 KGV39VWEAG 70/30 Fridge Freezer - White,549.99,4.7,32.0
SMEG FAB30LCR5UK 70/30 Fridge Freezer - Cream,1699.99,4.65,12.0
LG Centum GBB92MCBAP 70/30 Fridge Freezer - Matte Black,1799.99,4.65,3.0
SAMSUNG RF50A5202S9/EU Fridge Freezer - Matte Stainless,1199.99,4.0,25.0
INDESIT INFC8 50TI1 S AQUA 1 50/50 Fridge Freezer - Silver,439.99,4.55,38.0
LIEBHERR Pure NoFrost CNd5704 Smart 50/50 Fridge Freezer - White,599.0,,0.0
NEFF KI7861SF0G 60/40 Integrated Fridge Freezer - Sliding Hinge,819.0,,0.0
BEKO Pro HarvestFresh CNG3582VPS 50/50 Fridge Freezer - Stainless Steel Effect,419.99,,0.0
HOOVER HOBT3518FWK Integrated Smart 70/30 Fridge Freezer – Sliding Hinge,519.0,,0.0
NEFF KI5872SE0G Integrated 70/30 Fridge Freezer,769.0,3.0,2.0
HISENSE PureFlat Eclipse RQ760N4BFF Fridge Freezer - Black Stainless Steel,1599.99,3.75,10.0
HAIER Cube HTF-610DM7 Fridge Freezer - Silver,1499.99,4.6,23.0
MONTPELLIER Retro MAB346K 80/20 Fridge Freezer - Black,529.99,4.75,4.0
HOOVER BHBS 172 UKT/N Integrated 50/50 Fridge Freezer - Sliding Hinge,399.0,2.95,7.0
ZANUSSI ZNME32FW0 60/40 Fridge Freezer - White,559.99,4.5,14.0
NEFF KI7851FF0G 50/50 Integrated Fridge Freezer - Fixed Hinge,799.0,,0.0
INDESIT INC18 T311 Integrated 70/30 Fridge Freezer - Sliding Hinge,559.0,4.6,5.0
BOSCH Serie 4 KIN86VFE0G Integrated 60/40 Fridge Freezer - Fixed Hinge,919.0,,0.0
LG NatureFRESH GSLV70PZTF American-Style Smart Fridge Freezer - Shiny Steel,999.99,4.6,5.0
HAIER HTF-540DP7 Fridge Freezer - Platinum Inox,999.99,4.7,39.0
INDESIT LI8 S1E W UK 60/40 Fridge Freezer - White,368.0,4.45,48.0
MIELE KFN 29142 D clst 50/50 Fridge Freezer - Clear Steel,969.99,4.5,26.0
GRUNDIG VitaminZone GKF3581VPS 60/40 Fridge Freezer - Stainless Steel,469.99,4.1,10.0
AEG SCE819E5TS Integrated 70/30 Fridge Freezer - Sliding Hinge,929.0,4.5,1.0
HOTPOINT HBNF 55181 B AQUA UK 1 50/50 Fridge Freezer - Black,379.99,4.0,65.0
SAMSUNG RS8000 RS68A8841S9/EU American-Style Fridge Freezer - Matte Stainless,1949.99,4.45,1803.0
HOTPOINT Day1 H7T 911A MX H AQUA 1 70/30 Fridge Freezer - Stainless Steel,629.99,4.4,245.0
BEKO ASL1342S American-Style Fridge Freezer - Silver,749.99,4.25,62.0
HAIER HEFR3719FWMP 70/30 Fridge Freezer - Platinum Inox,829.99,4.9,9.0
HISENSE RF728N4BFF Fridge Freezer - Black Stainless Steel,1599.99,3.5,1.0
GRUNDIG GKNG3691G 50/50 Fridge Freezer - Graphite,469.99,4.5,71.0
AEG RCB636E5MW 60/40 Fridge Freezer,549.99,4.05,12.0
MONTPELLIER MFF185DX 50/50 Fridge Freezer - Inox,349.99,4.45,21.0
SAMSUNG RF65A977F B1/EU Multi-Door Smart Fridge Freezer,3799.99,4.95,12.0
HOOVER HSF818FXK Fridge Freezer - Stainless Steel,869.99,5.0,4.0
LG InstaView GSXV90MCAE American-Style Smart Fridge Freezer - Matte Black,1599.99,4.35,9.0
HAIER GHTD456FHS8 Fridge Freezer - Platinum Inox,949.99,4.55,46.0
HOOVER HHSWD918F1XK American-Style Fridge Freezer - Stainless Steel,779.99,,0.0
BOSCH KIN86VSE0G Integrated 60/40 Fridge Freezer - Sliding Hinge,829.0,,0.0
HOOVER HSC818FXWDK Fridge Freezer - Inox,849.99,3.85,3.0
SAMSUNG Bespoke RB34A6B2E48/EU 70/30 Fridge Freezer - Sky Blue,919.99,4.5,21.0
BOSCH Serie 6 KIS86AFE0G 60/40 Integrated Fridge Freezer - Fixed Hinge,899.0,4.9,4.0
HOTPOINT H7NT 911T W H 1 60/40 Fridge Freezer - Mirror Inox,569.99,4.5,87.0
HAIER A3FE743CPJ 70/30 Fridge Freezer - Stainless Steel,699.99,4.7,39.0
SMEG UKC8173N1F Integrated 70/30 Fridge Freezer - Sliding Hinge,949.0,4.5,1.0
BOSCH Serie 2 KIN86NSF0G Integrated 60/40 Fridge Freezer - Sliding Hinge,768.0,5.0,1.0
SAMSUNG RS6HA8891SL/EU American-Style Smart Fridge Freezer - Aluminium,2629.99,4.8,14.0
HAIER HB26FSSAAA Fridge Freezer - Silver,2499.99,4.75,4.0
MIELE KFN37432iD Integrated 70/30 Fridge Freezer,1799.0,4.95,10.0
LG InstaView GMX945MC9F American-Style Smart Fridge Freezer - Black,3899.99,4.9,17.0
HOTPOINT Day1 H7T 911 A KSH Aqua 70/30 Fridge Freezer - Black,629.99,4.4,245.0
BOSCH Serie 4 KGN49XWEA 70/30 Fridge Freezer - White,829.99,4.5,26.0
MONTPELLIER MFF18860W 60/40 Fridge Freezer - White,369.99,4.7,8.0
INDESIT INFC8 50TI1 K 1 50/50 Fridge Freezer - Black,429.99,4.55,38.0
HAIER HTF-508DGS7 Fridge Freezer - Titanium Glass,1279.99,4.7,12.0
ZANUSSI ZNME32FU0 60/40 Fridge Freezer - Silver,559.99,4.2,9.0
BOSCH Serie 4 KIV87VSE0G Integrated 70/30 Fridge Freezer - Sliding Hinge,794.0,,0.0
ESSENTIALS CIFF7018 Integrated 70/30 Fridge Freezer,349.0,3.75,151.0
BEKO Pro CXFG3685PS 60/40 Fridge Freezer - Silver,449.99,4.45,217.0
HOOVER HCF5172BK 50/50 Fridge Freezer - Black,399.99,4.05,428.0
LIEBHERR CNd5223 60/40 Fridge Freezer - White,879.0,,0.0
HOTPOINT HBNF 55181 W AQUA UK 1 50/50 Fridge Freezer - White,389.99,4.2,739.0
HOTPOINT HMCB 50501 UK Integrated 50/50 Fridge Freezer - Sliding Hinge,479.0,4.05,324.0
NEFF KI6873FE0G 70/30 Integrated Fridge Freezer - Fixed Hinge,869.0,4.5,4.0
BOSCH Serie 8 KFF96PIEP Fridge Freezer - Inox,2499.99,5.0,1.0
HOTPOINT H1NT 811E W 1 60/40 Fridge Freezer - White,419.99,4.4,118.0
SAMSUNG RF24R7201SR/EU Smart Fridge Freezer - Stainless Steel,2289.99,4.55,131.0
AEG RCB736E5MB 60/40 Fridge Freezer - Black Stainless Steel,849.99,4.65,7.0
BEKO HarvestFresh BCND4VE73 Integrated 70/30 Fridge Freezer - Sliding Hinge,549.0,,0.0
SHARP SJ-BA31DHXIE-EN 60/40 Fridge Freezer - Inox,399.99,3.2,5.0
HAIER HB16WSNAA Fridge Freezer - Black Stainless Steel,829.99,4.3,52.0
BEKO Pro HygieneShield CNG4792EVHPS Smart 60/40 Fridge Freezer - Stainless Steel,679.99,4.0,6.0
BEKO CSG3582DW 50/50 Fridge Freezer - White,379.99,4.4,689.0
INDESIT INFC8 50TI1 K AQUA 1 50/50 Fridge Freezer - Black,429.99,4.55,38.0
MONTPELLIER MIFF7131F Integrated 70/30 Fridge Freezer - Sliding Hinge,449.0,2.75,2.0
GRUNDIG VitaminZone GR77KN5603VN 70/30 Fridge Freezer - Brushed Steel,699.99,5.0,2.0
MONTPELLIER Retro MAB386K 60/40 Fridge Freezer - Black,579.99,3.95,14.0
HAIER HSOBPIF9183 American-Style Fridge Freezer - Black,1099.99,4.6,6.0
MIELE KFN 29162 D 60/40 Fridge Freezer - White,899.99,4.6,25.0
NEFF KI7862FE0G 60/40 Integrated Fridge Freezer - Fixed Hinge,909.0,,0.0
AMICA BK316.3 Integrated 70/30 Fridge Freezer,439.0,3.5,22.0
SMEG FAB30LRD5UK 70/30 Fridge Freezer - Red,1699.99,5.0,1.0
BOSCH KGN86AIDP 70/30 Fridge Freezer - Inox,1499.99,,0.0
HISENSE RF728N4AIF Fridge Freezer - Stainless Steel,1489.99,,0.0
AEG SCE818E6TS Integrated 70/30 Fridge Freezer,859.0,4.5,10.0
HOTPOINT HQ9 U1BL UK Fridge Freezer - Black & Inox,1449.99,4.6,48.0
AEG RCB736E5MX 60/40 Fridge Freezer - Silver,739.99,4.45,9.0
GRUNDIG GKNM46220DZ 70/30 Fridge Freezer - Dark Steel,699.99,4.55,31.0
AEG RCB636E4MX 60/40 Fridge Freezer - Silver,679.99,4.55,11.0
INDESIT E IB 15050 A1 D.UK 1 Integrated 50/50 Fridge Freezer - Sliding Hinge,399.0,3.35,24.0
SMEG FAB32RCR5UK 60/40 Fridge Freezer - Cream,2069.99,5.0,5.0
AEG RCB632E4MX 60/40 Fridge Freezer - Stainless Steel,629.99,4.45,27.0
HOTPOINT HQ9I MO1L UK Fridge Freezer - Stainless Steel,2199.99,4.15,27.0
HOTPOINT HQ9 M2L UK Fridge Freezer - Stainless Steel,1879.99,4.45,50.0
HAIER HDR5719FWMP 60/40 Fridge Freezer - Stainless Steel,899.99,3.95,17.0
INDESIT INFC8 50TI1 W AQUA 1 50/50 Fridge Freezer - White,420.0,4.55,38.0
BOSCH Serie 4 KGV36VLEAG 60/40 Fridge Freezer - Inox,659.99,4.75,2.0
MONTPELLIER MIFF702 Integrated 70/30 Fridge Freezer - Sliding Hinge,419.0,,0.0
LG NatureFRESH GML945PZ8F Smart Fridge Freezer - Shiny Steel,2999.99,4.5,1.0
MONTPELLIER Retro MAB346R 80/20 Fridge Freezer - Red,529.99,4.0,3.0
HOOVER HBBS 100 UK/N Integrated 70/30 Fridge Freezer - Sliding Hinge,369.0,3.5,2.0
SMEG FAB30RCR5UK 70/30 Fridge Freezer - Cream,1699.99,4.45,7.0
AEG RCB632E5MW 60/40 Fridge Freezer - White,639.99,4.4,5.0
HOOVER HOBES50N518FVK Integrated 50/50 Fridge Freezer - Sliding Hinge,529.0,,0.0
AMICA BK296.3 Integrated 50/50 Fridge Freezer,449.0,3.8,98.0
SMEG FAB32RPB5UK 60/40 Fridge Freezer - Pastel Blue,2099.99,4.85,3.0
BOSCH Serie 4 KIV87VFE0G Integrated 70/30 Fridge Freezer - Fixed Hinge,749.0,2.5,1.0
SMEG FAB32LBL5UK 60/40 Fridge Freezer - Black,1899.99,4.75,2.0
GRUNDIG VitaminZone GKNEMI573 Integrated 70/30 Fridge Freezer - Fixed Hinge,699.0,3.35,7.0
NEFF N70 KI7863DF0G 60/40 Integrated Fridge Freezer - Fixed Hinge,1009.0,4.0,1.0
SMEG FAB30RBL5UK 70/30 Fridge Freezer - Black,1699.99,4.8,5.0
CANDY BCBF 174 FTK/N Integrated 70/30 Fridge Freezer - Sliding Hinge,469.0,4.15,4.0
AMICA BK316.3FA Integrated 70/30 Fridge Freezer,499.0,3.6,34.0
MIELE KFN 7714 F Integrated 70/30 Fridge Freezer - Fixed Hinge,1199.0,,0.0
SMEG FAB32RBL5UK 60/40 Fridge Freezer - Black,2099.99,4.65,4.0
SMEG FAB32RRD5UK 60/40 Fridge Freezer - Red,1899.99,4.15,9.0
NEFF N70 KI6863FE0G 60/40 Integrated Fridge Freezer - Fixed Hinge,849.0,3.75,2.0
SMEG FAB30RPB5UK 70/30 Fridge Freezer - Pastel Blue,1699.99,4.85,6.0
SMEG FAB32LPB5UK 60/40 Fridge Freezer - Pastel Blue,2189.99,4.85,7.0
SMEG FAB30RRD5UK 70/30 Fridge Freezer - Red,1699.99,4.85,7.0
BEKO Pro HarvestFresh CNG3582VA 50/50 Fridge Freezer - Anthracite,429.99,,0.0
LIEBHERR CNbs3915 50/50 Fridge Freezer - Black Steel,1149.0,4.7,70.0
NEFF N50 KI5862SE0G Integrated 60/40 Fridge Freezer - Sliding Hinge,709.0,4.25,2.0
SHARP SJ-BB05DTXLF 60/40 Fridge Freezer - Stainless Steel,269.99,3.7,15.0
BOSCH Serie 6 KIS87AFE0G 70/30 Integrated Fridge Freezer - Fixed Hinge,819.0,4.3,13.0
HOTPOINT HMCB 70301 UK Integrated 70/30 Fridge Freezer - Sliding Hinge,420.0,3.45,69.0
BOSCH KAI93VIFPG American-Style Fridge Freezer - Inox,1599.99,5.0,2.0
SHARP SJ-BB04DTXWF 60/40 Fridge Freezer - White,299.99,4.1,73.0
BOSCH Serie 2 KIN85NSF0G Integrated 50/50 Fridge Freezer - Sliding Hinge,799.0,,0.0
MONTPELLIER MS175DBK 50/50 Fridge Freezer - Black,349.99,4.5,2.0
SHARP SJ-BB05DTXWF 60/40 Fridge Freezer - White,269.99,4.3,45.0
ZANUSSI ZNME31FW0 50/50 Fridge Freezer - White,559.99,4.4,34.0
LG InstaView GSXV90BSAE American-Style Smart Fridge Freezer - Stainless Steel,1499.99,4.85,3.0
HOTPOINT H7T 911T KS H 1 70/30 Fridge Freezer - Black,589.99,4.5,108.0
BOSCH KAD93VIFPG American-Style Fridge Freezer - Inox,1799.99,4.5,2.0
CANDY BCBS 50 NUK Integrated 50/50 Fridge Freezer - Sliding Hinge,419.0,4.05,33.0
SMEG UKC81721F Integrated 70/30 Fridge Freezer - Sliding Hinge,760.0,,0.0
BOSCH Serie 6 KGE36AWCA 60/40 Fridge Freezer - White,749.99,4.7,11.0
HOOVER BHBF 172 UKT/N Integrated 50/50 Fridge Freezer,459.0,4.0,39.0
HOTPOINT H5NT 811I W H 1 60/40 Fridge Freezer - White,489.99,4.5,52.0
BOSCH Serie 2 KGN36NWEAG 60/40 Fridge Freezer - White,549.99,4.5,10.0
HOTPOINT H9T 921T KS H 2 60/40 Fridge Freezer - Black,649.99,4.55,47.0
BOSCH Serie 4 KGV36VWEAG 60/40 Fridge Freezer - White,539.99,4.85,9.0
HOTPOINT Day1 H7T 911T MX H 1 70/30 Fridge Freezer - Silver,579.99,4.4,469.0
HOTPOINT Day1 H5T 811I KH 1 60/40 Fridge Freezer - Black,519.99,4.4,109.0
HOTPOINT HTC20 T321 Integrated 70/30 Fridge Freezer - Sliding Hinge,632.0,,0.0
HOTPOINT H3T 811I OX 1 60/40 Fridge Freezer - Stainless Steel,499.99,4.0,31.0
NEFF KI5871SF0G Integrated 70/30 Fridge Freezer,729.0,4.6,5.0
LIEBHERR CNsfd5724 50/50 Fridge Freezer - Silver,1089.99,,0.0
LIEBHERR CNd5023 50/50 Fridge Freezer - White,829.0,,0.0
LIEBHERR CNd 5204 50/50 Fridge Freezer - White,569.99,,0.0
NEFF KI5872FE0G Integrated 70/30 Fridge Freezer - Fixed Hinge,779.0,4.0,1.0
SMEG FAB32LRD5UK 60/40 Fridge Freezer - Red,2099.99,4.5,2.0
